frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy,driving_mode
137,458499.6664,4400245.346,-0.007330499,-0.000835154,-0.316598901,1676356881,0,-0.361702114,-0.016465199,0.000124417,1
138,458499.6657,4400245.346,-0.007721226,-0.00011725,-0.316609763,1676356881,0,-0.361702114,-0.015854336,0.000411257,1
139,458499.6649,4400245.346,-0.007910888,0.000415897,-0.31660841,1676356881,0,-0.361702114,-0.015122061,0.02216233,1
140,458499.6655,4400245.344,-0.006434877,0.001520593,-0.316639161,1676356881,0,-0.361702114,0.000114449,-0.001565432,1
141,458499.6651,4400245.345,-0.006581541,0.00203,-0.316649643,1676356881,0,-0.361702114,-0.001858812,0.003334045,1
142,458499.6648,4400245.346,-0.006511428,0.002680073,-0.31665739,1676356881,0,-0.361702114,-0.005721392,0.003626861,1
143,458499.6645,4400245.347,-0.007758507,0.002716901,-0.316661525,1676356881,0,-0.361702114,0.002610724,0.006044282,1
144,458499.664,4400245.348,-0.006943889,0.004242762,-0.316678933,1676356882,0,-0.212765962,0.016939413,0.02674075,1
145,458499.6634,4400245.348,-0.00729855,0.006325076,-0.316731842,1676356882,0,2.361702204,-0.005174259,0.007541732,1
146,458499.6626,4400245.349,-0.008642197,0.003841417,-0.316714387,1676356882,0,7.510638237,-0.003111566,-0.033309212,1
147,458499.6619,4400245.349,-0.003161286,0.003304219,-0.316574104,1676356882,0,12.1276598,0.094245271,0.006056292,1
148,458499.6619,4400245.349,0.004253598,-0.001557335,-0.31640848,1676356882,0,17.1702137,0.06847079,-0.080724331,1
149,458499.663,4400245.348,0.018461976,-0.009790641,-0.315936807,1676356882,0,24.57446861,0.16913304,-0.060115089,1
150,458499.6676,4400245.345,0.03986345,-0.015471808,-0.315361234,1676356882,0,30.97872353,0.200238395,0.011860436,1
151,458499.6741,4400245.343,0.066716518,-0.01899301,-0.31514483,1676356882,0,29.78723335,0.232048289,-0.078710083,1
152,458499.6823,4400245.34,0.086612808,-0.033632631,-0.314797949,1676356882,0,30.29787254,0.213003512,-0.142621233,1
153,458499.6926,4400245.336,0.111013026,-0.040658264,-0.314077258,1676356882,0,30.36170197,0.288933148,-0.012707935,1
154,458499.7064,4400245.331,0.138889168,-0.045436608,-0.313433013,1676356883,0,30.63829803,0.279317207,-0.114961194,1
155,458499.7209,4400245.326,0.161015855,-0.05781218,-0.312594265,1676356883,0,30.8297863,0.212520348,-0.103357639,1
156,458499.7391,4400245.319,0.188835207,-0.064201304,-0.311388422,1676356883,0,31.10638237,0.277680486,-0.055632103,1
157,458499.7601,4400245.312,0.216396467,-0.072813452,-0.310144557,1676356883,0,31.14893532,0.27205021,-0.116285165,1
158,458499.7781,4400245.306,0.235157919,-0.080865192,-0.308988459,1676356883,0,31.19149017,0.247844173,-0.100491074,1
159,458499.8082,4400245.295,0.266892615,-0.089167117,-0.307009165,1676356883,0,31.21276665,0.260768365,-0.051794607,1
160,458499.8336,4400245.283,0.291413855,-0.104528358,-0.305083268,1676356883,0,31.21276665,0.280439933,-0.102943918,1
161,458499.8678,4400245.268,0.32359117,-0.116709581,-0.302865379,1676356883,0.277777791,31.31914902,0.279237633,-0.086045255,1
162,458499.9002,4400245.255,0.355190453,-0.123625809,-0.300775206,1676356883,0.319444448,33.70212936,0.298213204,-0.065857511,1
163,458499.9384,4400245.239,0.383078013,-0.135081445,-0.298194044,1676356883,0.355555564,39.46808624,0.253651871,-0.128161554,1
164,458499.9761,4400245.224,0.406621679,-0.146793875,-0.295111525,1676356884,0.388888896,46.02127838,0.23138131,-0.117107452,1
165,458500.0161,4400245.209,0.428214413,-0.155339705,-0.291120994,1676356884,0.413888901,52.53191376,0.223782386,-0.084179046,1
166,458500.0617,4400245.192,0.450387553,-0.161431415,-0.285695931,1676356884,0.449999988,61.46808624,0.212633246,-0.054668758,1
